latitude,longitude,NO2_molec_cm2,datetime
49.31,-122.99,6735336971972525.0,2025-07-12 20:00:00
49.31,-122.97,6978355398092457.0,2025-07-12 20:00:00
49.31,-122.95,1.0261072483937876e+16,2025-07-12 20:00:00
49.31,-122.93,1.0709872102555652e+16,2025-07-12 20:00:00
49.31,-122.91,1.0703549724401472e+16,2025-07-12 20:00:00
49.33,-123.29,1516365493210705.2,2025-07-12 20:00:00
49.33,-123.27,1335562730802780.0,2025-07-12 20:00:00
49.33,-123.25,1154417301117169.8,2025-07-12 20:00:00
49.33,-123.23,2316632595242666.5,2025-07-12 20:00:00
49.33,-123.21,3510176100942500.0,2025-07-12 20:00:00
49.33,-123.19,3510145700791290.5,2025-07-12 20:00:00
49.33,-123.17,3435559615818144.0,2025-07-12 20:00:00
49.33,-123.15,4378886744311312.5,2025-07-12 20:00:00
49.33,-123.13,7431872688356260.0,2025-07-12 20:00:00
49.33,-123.11,7090358625160330.0,2025-07-12 20:00:00
49.33,-123.09,6663142767808305.0,2025-07-12 20:00:00
49.33,-123.07,6483743609787578.0,2025-07-12 20:00:00
49.33,-123.05,6420887608195796.0,2025-07-12 20:00:00
49.33,-123.03,6163265511524163.0,2025-07-12 20:00:00
49.33,-123.01,6100805645876399.0,2025-07-12 20:00:00
49.33,-122.99,6136262684490389.0,2025-07-12 20:00:00
49.33,-122.97,9392998804990690.0,2025-07-12 20:00:00
49.33,-122.95,1.0438826809819002e+16,2025-07-12 20:00:00
49.33,-122.93,1.0420992142592604e+16,2025-07-12 20:00:00
49.33,-122.91,1.040797144858285e+16,2025-07-12 20:00:00
49.35,-123.29,2102405005375272.8,2025-07-12 20:00:00
49.35,-123.27,2279815316208328.0,2025-07-12 20:00:00
49.35,-123.25,2001814150071881.0,2025-07-12 20:00:00
49.35,-123.23,2001208100185262.0,2025-07-12 20:00:00
49.35,-123.21,1871011651387817.2,2025-07-12 20:00:00
49.35,-123.19,1728056707614094.0,2025-07-12 20:00:00
49.35,-123.17,1754763943880214.5,2025-07-12 20:00:00
49.35,-123.15,2949690831349869.5,2025-07-12 20:00:00
49.35,-123.13,3089800447188297.5,2025-07-12 20:00:00
49.35,-123.11,3073821439203103.5,2025-07-12 20:00:00
49.35,-123.09,3090175761733708.5,2025-07-12 20:00:00
49.35,-123.07,4743303287108300.0,2025-07-12 20:00:00
49.35,-123.05,5207178567863658.0,2025-07-12 20:00:00
49.35,-123.03,5074831027386422.0,2025-07-12 20:00:00
49.35,-123.01,4943701987579141.0,2025-07-12 20:00:00
49.35,-122.99,6357570503977987.0,2025-07-12 20:00:00
49.35,-122.97,7624002867479659.0,2025-07-12 20:00:00
49.35,-122.95,7357635143301224.0,2025-07-12 20:00:00
49.35,-122.93,7090514894610851.0,2025-07-12 20:00:00
49.35,-122.91,7687594141211845.0,2025-07-12 20:00:00
49.15,-123.29,2872187461420871.5,2025-07-12 21:00:00
49.15,-123.27,2717887489321372.0,2025-07-12 21:00:00
49.15,-123.25,2563293704767583.5,2025-07-12 21:00:00
49.15,-123.23,2486418322125700.0,2025-07-12 21:00:00
49.15,-123.21,2493843473741727.0,2025-07-12 21:00:00
49.15,-123.19,2395996143777783.0,2025-07-12 21:00:00
49.15,-123.17,2349969048960104.0,2025-07-12 21:00:00
49.15,-123.15,2388812693859221.5,2025-07-12 21:00:00
49.15,-123.13,2737784647571891.5,2025-07-12 21:00:00
49.15,-123.11,2788850966507670.0,2025-07-12 21:00:00
49.15,-123.09,2769010519746212.5,2025-07-12 21:00:00
49.15,-123.07,2769488524672518.5,2025-07-12 21:00:00
49.15,-123.05,3357470050921381.5,2025-07-12 21:00:00
49.15,-123.03,3557344907345451.0,2025-07-12 21:00:00
49.15,-123.01,3727028056350348.5,2025-07-12 21:00:00
49.15,-122.99,3897037226067687.0,2025-07-12 21:00:00
49.15,-122.97,3987514876004485.5,2025-07-12 21:00:00
49.15,-122.95,4104344383748202.5,2025-07-12 21:00:00
49.15,-122.93,4294820058559650.0,2025-07-12 21:00:00
49.15,-122.91,4485616572823349.0,2025-07-12 21:00:00
49.17,-123.29,2302830891077686.5,2025-07-12 21:00:00
49.17,-123.27,2383379702340213.0,2025-07-12 21:00:00
49.17,-123.25,2487133602713768.0,2025-07-12 21:00:00
49.17,-123.23,2765488870000250.5,2025-07-12 21:00:00
49.17,-123.21,2863045920492357.5,2025-07-12 21:00:00
49.17,-123.19,2929921122851250.0,2025-07-12 21:00:00
49.17,-123.17,2974927890433218.5,2025-07-12 21:00:00
49.17,-123.15,2543685023358412.0,2025-07-12 21:00:00
49.17,-123.13,2465114477461438.5,2025-07-12 21:00:00
49.17,-123.11,2438099684827177.5,2025-07-12 21:00:00
49.17,-123.09,2430073134117701.0,2025-07-12 21:00:00
49.17,-123.07,3937310243803220.0,2025-07-12 21:00:00
49.17,-123.05,5142097478526030.0,2025-07-12 21:00:00
49.17,-123.03,5127749619996289.0,2025-07-12 21:00:00
49.17,-123.01,5029508045818462.0,2025-07-12 21:00:00
49.17,-122.99,5235730749212085.0,2025-07-12 21:00:00
49.17,-122.97,5412308661103400.0,2025-07-12 21:00:00
49.17,-122.95,5572338519135822.0,2025-07-12 21:00:00
49.17,-122.93,5733174345543362.0,2025-07-12 21:00:00
49.17,-122.91,6001335566249292.0,2025-07-12 21:00:00
49.19,-123.29,3026413387847443.5,2025-07-12 21:00:00
49.19,-123.27,2956404266418692.0,2025-07-12 21:00:00
49.19,-123.25,3226403326263325.0,2025-07-12 21:00:00
49.19,-123.23,3278214025668684.5,2025-07-12 21:00:00
49.19,-123.21,3301009366834339.0,2025-07-12 21:00:00
49.19,-123.19,3320215658907199.0,2025-07-12 21:00:00
49.19,-123.17,2118453424383580.2,2025-07-12 21:00:00
49.19,-123.15,1610512034174339.2,2025-07-12 21:00:00
49.19,-123.13,1493927072429108.2,2025-07-12 21:00:00
49.19,-123.11,1377119409357995.0,2025-07-12 21:00:00
49.19,-123.09,2320648494181694.5,2025-07-12 21:00:00
49.19,-123.07,3914851954876472.0,2025-07-12 21:00:00
49.19,-123.05,3805036267411508.5,2025-07-12 21:00:00
49.19,-123.03,3707728795837010.5,2025-07-12 21:00:00
49.19,-123.01,4290251054307561.5,2025-07-12 21:00:00
49.19,-122.99,6692114920148393.0,2025-07-12 21:00:00
49.19,-122.97,6832976735903664.0,2025-07-12 21:00:00
49.19,-122.95,6771996171817633.0,2025-07-12 21:00:00
49.19,-122.93,6746614261433816.0,2025-07-12 21:00:00
49.19,-122.91,7565019840738549.0,2025-07-12 21:00:00
49.21,-123.29,989690097159076.4,2025-07-12 21:00:00
49.21,-123.27,2735941290283316.5,2025-07-12 21:00:00
49.21,-123.25,3501310531060220.0,2025-07-12 21:00:00
49.21,-123.23,3501310531060220.0,2025-07-12 21:00:00
49.21,-123.21,3435668695378706.0,2025-07-12 21:00:00
49.21,-123.19,2308689350967874.0,2025-07-12 21:00:00
49.21,-123.17,995680642245605.5,2025-07-12 21:00:00
49.21,-123.15,1029707029097802.1,2025-07-12 21:00:00
49.21,-123.13,1063796391950356.0,2025-07-12 21:00:00
49.21,-123.11,1008973178195002.8,2025-07-12 21:00:00
49.21,-123.09,1976319200412047.0,2025-07-12 21:00:00
49.21,-123.07,1790546782680550.5,2025-07-12 21:00:00
49.21,-123.05,1532667897537892.8,2025-07-12 21:00:00
49.21,-123.03,1662976699446786.8,2025-07-12 21:00:00
49.21,-123.01,4906113070721191.0,2025-07-12 21:00:00
49.21,-122.99,5218666099408838.0,2025-07-12 21:00:00
49.21,-122.97,5081727460263107.0,2025-07-12 21:00:00
49.21,-122.95,5024257082174304.0,2025-07-12 21:00:00
49.21,-122.93,6818119475360376.0,2025-07-12 21:00:00
49.21,-122.91,7528714633009821.0,2025-07-12 21:00:00
49.23,-123.29,1481826686915917.5,2025-07-12 21:00:00
49.23,-123.27,1794651758047418.5,2025-07-12 21:00:00
49.23,-123.25,1627342361451566.5,2025-07-12 21:00:00
49.23,-123.23,1459716924464620.5,2025-07-12 21:00:00
49.23,-123.21,1353793307042716.8,2025-07-12 21:00:00
49.23,-123.19,1344445207432291.8,2025-07-12 21:00:00
49.23,-123.17,1344354212783436.2,2025-07-12 21:00:00
49.23,-123.15,1349415423437095.0,2025-07-12 21:00:00
49.23,-123.13,1442224317159136.8,2025-07-12 21:00:00
49.23,-123.11,1199953684042345.2,2025-07-12 21:00:00
49.23,-123.09,1449706785020338.0,2025-07-12 21:00:00
49.23,-123.07,1789316473143336.8,2025-07-12 21:00:00
49.23,-123.05,2082982029472756.8,2025-07-12 21:00:00
49.23,-123.03,2651143614060045.5,2025-07-12 21:00:00
49.23,-123.01,3417896856320430.0,2025-07-12 21:00:00
49.23,-122.99,3219229288553127.0,2025-07-12 21:00:00
49.23,-122.97,3020158465312364.0,2025-07-12 21:00:00
49.23,-122.95,4011151786497482.5,2025-07-12 21:00:00
49.23,-122.93,4814880665865144.0,2025-07-12 21:00:00
49.23,-122.91,4611761254895205.0,2025-07-12 21:00:00
49.25,-123.29,1463897302642074.8,2025-07-12 21:00:00
49.25,-123.27,1483879204381540.0,2025-07-12 21:00:00
49.25,-123.25,1504130065464164.8,2025-07-12 21:00:00
49.25,-123.23,1524856117871168.0,2025-07-12 21:00:00
49.25,-123.21,1545002802228568.8,2025-07-12 21:00:00
49.25,-123.19,1566196329694659.5,2025-07-12 21:00:00
49.25,-123.17,1588390185508234.5,2025-07-12 21:00:00
49.25,-123.15,1736190859200105.2,2025-07-12 21:00:00
49.25,-123.13,3984505314278388.5,2025-07-12 21:00:00
49.25,-123.11,4509879947508034.0,2025-07-12 21:00:00
49.25,-123.09,4509879947508034.0,2025-07-12 21:00:00
49.25,-123.07,4518832662676084.0,2025-07-12 21:00:00
49.25,-123.05,3533782357074847.5,2025-07-12 21:00:00
49.25,-123.03,3030650281296339.5,2025-07-12 21:00:00
49.25,-123.01,3392402388128893.0,2025-07-12 21:00:00
49.25,-122.99,3754868718977271.0,2025-07-12 21:00:00
49.25,-122.97,4029632710578496.0,2025-07-12 21:00:00
49.25,-122.95,5047380629568264.0,2025-07-12 21:00:00
49.25,-122.93,5151971071754090.0,2025-07-12 21:00:00
49.25,-122.91,5257090240231817.0,2025-07-12 21:00:00
49.27,-123.29,1187798774941844.5,2025-07-12 21:00:00
49.27,-123.27,966444319536879.6,2025-07-12 21:00:00
49.27,-123.25,1002590488959271.2,2025-07-12 21:00:00
49.27,-123.23,1741966787762479.0,2025-07-12 21:00:00
49.27,-123.21,1768494009055811.5,2025-07-12 21:00:00
49.27,-123.19,1795001914534903.2,2025-07-12 21:00:00
49.27,-123.17,1845576503145775.5,2025-07-12 21:00:00
49.27,-123.15,3927293182215065.5,2025-07-12 21:00:00
49.27,-123.13,4833097006709443.0,2025-07-12 21:00:00
49.27,-123.11,4865760546326276.0,2025-07-12 21:00:00
49.27,-123.09,4898485648823787.0,2025-07-12 21:00:00
49.27,-123.07,5935438751514494.0,2025-07-12 21:00:00
49.27,-123.05,7120390254109716.0,2025-07-12 21:00:00
49.27,-123.03,7120390254109716.0,2025-07-12 21:00:00
49.27,-123.01,7113018806513199.0,2025-07-12 21:00:00
49.27,-122.99,6700832436085904.0,2025-07-12 21:00:00
49.27,-122.97,5529596958224059.0,2025-07-12 21:00:00
49.27,-122.95,5405562323176183.0,2025-07-12 21:00:00
49.27,-122.93,5311887342194998.0,2025-07-12 21:00:00
49.27,-122.91,5486175975869196.0,2025-07-12 21:00:00
49.29,-123.25,1289235906630276.5,2025-07-12 21:00:00
49.29,-123.23,1999072204416235.5,2025-07-12 21:00:00
49.29,-123.21,2042576385403807.2,2025-07-12 21:00:00
49.29,-123.19,2086162983875501.8,2025-07-12 21:00:00
49.29,-123.17,3324964458806435.0,2025-07-12 21:00:00
49.29,-123.15,4517320315075360.0,2025-07-12 21:00:00
49.29,-123.13,4435318083640827.5,2025-07-12 21:00:00
49.29,-123.11,4353161537329970.5,2025-07-12 21:00:00
49.29,-123.09,4478944396815338.5,2025-07-12 21:00:00
49.29,-123.07,5216598776293580.0,2025-07-12 21:00:00
49.29,-123.05,5001536266821706.0,2025-07-12 21:00:00
49.29,-123.03,4768151422865927.0,2025-07-12 21:00:00
49.29,-123.01,4566009577642598.0,2025-07-12 21:00:00
49.29,-122.99,4661805443470071.0,2025-07-12 21:00:00
49.29,-122.97,4679065230583179.0,2025-07-12 21:00:00
49.29,-122.95,4679065230583179.0,2025-07-12 21:00:00
49.29,-122.93,4767901600048169.0,2025-07-12 21:00:00
49.29,-122.91,8169383399075210.0,2025-07-12 21:00:00
49.31,-123.29,1517867228954321.0,2025-07-12 21:00:00
49.31,-123.27,2139703579927028.2,2025-07-12 21:00:00
49.31,-123.25,2508272258412278.0,2025-07-12 21:00:00
49.31,-123.23,2511943005071188.0,2025-07-12 21:00:00
49.31,-123.21,2511943005071188.0,2025-07-12 21:00:00
49.31,-123.19,3037930440576846.0,2025-07-12 21:00:00
49.31,-123.17,3818511333938397.0,2025-07-12 21:00:00
49.31,-123.15,3649666476870628.5,2025-07-12 21:00:00
49.31,-123.13,3477998588372346.5,2025-07-12 21:00:00
49.31,-123.11,3804650306858588.5,2025-07-12 21:00:00
49.31,-123.09,4799220154465481.0,2025-07-12 21:00:00
49.31,-123.07,4911680308513752.0,2025-07-12 21:00:00
49.31,-123.05,4992464441330587.0,2025-07-12 21:00:00
49.31,-123.03,5117389108830624.0,2025-07-12 21:00:00
49.31,-123.01,5993620058521965.0,2025-07-12 21:00:00
49.31,-122.99,6219754735338234.0,2025-07-12 21:00:00
49.31,-122.97,6378884216534842.0,2025-07-12 21:00:00
49.31,-122.95,6538272003902747.0,2025-07-12 21:00:00
49.31,-122.93,8807972879369380.0,2025-07-12 21:00:00
49.31,-122.91,1.0256143093656294e+16,2025-07-12 21:00:00
49.33,-123.29,1692840480344613.8,2025-07-12 21:00:00
49.33,-123.27,1868081516015277.2,2025-07-12 21:00:00
49.33,-123.25,1789985489466205.8,2025-07-12 21:00:00
49.33,-123.23,1711741487561086.5,2025-07-12 21:00:00
49.33,-123.21,1684050627829001.5,2025-07-12 21:00:00
49.33,-123.19,1816596951103676.0,2025-07-12 21:00:00
49.33,-123.17,1729765134621831.2,2025-07-12 21:00:00
49.33,-123.15,1727670760483662.5,2025-07-12 21:00:00
49.33,-123.13,2018023716924695.0,2025-07-12 21:00:00
49.33,-123.11,4939271979333264.0,2025-07-12 21:00:00
49.33,-123.09,5344276037755271.0,2025-07-12 21:00:00
49.33,-123.07,5245596235127111.0,2025-07-12 21:00:00
49.33,-123.05,5148770817285390.0,2025-07-12 21:00:00
49.33,-123.03,5648005990800040.0,2025-07-12 21:00:00
49.33,-123.01,5906241091702531.0,2025-07-12 21:00:00
49.33,-122.99,5781995027570038.0,2025-07-12 21:00:00
49.33,-122.97,5657486358450535.0,2025-07-12 21:00:00
49.33,-122.95,7484141028445536.0,2025-07-12 21:00:00
49.33,-122.93,1.0346517799660254e+16,2025-07-12 21:00:00
49.33,-122.91,1.0357516900077766e+16,2025-07-12 21:00:00
49.35,-123.29,1332327669257182.8,2025-07-12 21:00:00
49.35,-123.27,1273434459754575.5,2025-07-12 21:00:00
49.35,-123.25,1212878634127416.5,2025-07-12 21:00:00
49.35,-123.23,1248831230525803.8,2025-07-12 21:00:00
49.35,-123.21,2025585544511110.5,2025-07-12 21:00:00
49.35,-123.19,2092844704977450.2,2025-07-12 21:00:00
49.35,-123.17,2122309288881634.0,2025-07-12 21:00:00
49.35,-123.15,2156521215681547.8,2025-07-12 21:00:00
49.35,-123.13,3629566534071511.5,2025-07-12 21:00:00
49.35,-123.11,4273314232324290.0,2025-07-12 21:00:00
49.35,-123.09,4288333083859683.0,2025-07-12 21:00:00
49.35,-123.07,4303380540741294.0,2025-07-12 21:00:00
49.35,-123.05,4806887970945610.0,2025-07-12 21:00:00
49.35,-123.03,5430882379080468.0,2025-07-12 21:00:00
49.35,-123.01,5555805500905425.0,2025-07-12 21:00:00
49.35,-122.99,5680928431251418.0,2025-07-12 21:00:00
49.35,-122.97,6133150381434483.0,2025-07-12 21:00:00
49.35,-122.95,8639181775918161.0,2025-07-12 21:00:00
49.35,-122.93,8893502790667276.0,2025-07-12 21:00:00
49.35,-122.91,8815048675292428.0,2025-07-12 21:00:00
49.15,-123.29,2292147341593365.0,2025-07-12 22:00:00
49.15,-123.27,2015948582740100.5,2025-07-12 22:00:00
49.15,-123.25,1944334043888369.0,2025-07-12 22:00:00
49.15,-123.23,1813722551698645.8,2025-07-12 22:00:00
49.15,-123.21,1890532900286801.5,2025-07-12 22:00:00
49.15,-123.19,2030194607700175.5,2025-07-12 22:00:00
49.15,-123.17,2068239732867355.8,2025-07-12 22:00:00
49.15,-123.15,2111714184024642.8,2025-07-12 22:00:00
49.15,-123.13,2212448254400510.0,2025-07-12 22:00:00
49.15,-123.11,2860135958282076.5,2025-07-12 22:00:00
49.15,-123.09,3020343217620112.5,2025-07-12 22:00:00
49.15,-123.07,3050195126192951.0,2025-07-12 22:00:00
49.15,-123.05,3097455174318555.0,2025-07-12 22:00:00
49.15,-123.03,4062305785943290.5,2025-07-12 22:00:00
49.15,-123.01,4519422521943357.0,2025-07-12 22:00:00
49.15,-122.99,4611865681097884.0,2025-07-12 22:00:00
49.15,-122.97,4611865681097884.0,2025-07-12 22:00:00
49.15,-122.95,5652491982968311.0,2025-07-12 22:00:00
49.15,-122.93,6624769460516830.0,2025-07-12 22:00:00
49.15,-122.91,6483050533664137.0,2025-07-12 22:00:00
49.17,-123.29,550825152437354.3,2025-07-12 22:00:00
49.17,-123.27,393363806917811.2,2025-07-12 22:00:00
49.17,-123.25,333268130193487.7,2025-07-12 22:00:00
49.17,-123.23,542178686424397.3,2025-07-12 22:00:00
49.17,-123.21,2215621128079274.0,2025-07-12 22:00:00
49.17,-123.19,2442520197469227.0,2025-07-12 22:00:00
49.17,-123.17,2484475021936454.5,2025-07-12 22:00:00
49.17,-123.15,2527574079929724.5,2025-07-12 22:00:00
49.17,-123.13,2652499116425738.5,2025-07-12 22:00:00
49.17,-123.11,2718833132264202.5,2025-07-12 22:00:00
49.17,-123.09,2605072724687349.0,2025-07-12 22:00:00
49.17,-123.07,2491096714657582.5,2025-07-12 22:00:00
49.17,-123.05,4148535338490953.0,2025-07-12 22:00:00
49.17,-123.03,5197143605144210.0,2025-07-12 22:00:00
49.17,-123.01,5270193816802563.0,2025-07-12 22:00:00
49.17,-122.99,5343384389370476.0,2025-07-12 22:00:00
49.17,-122.97,5204232175919117.0,2025-07-12 22:00:00
49.17,-122.95,5049323328626034.0,2025-07-12 22:00:00
49.17,-122.93,4940394244762658.0,2025-07-12 22:00:00
49.17,-122.91,4932278605224126.0,2025-07-12 22:00:00
49.19,-123.29,1777182621057537.2,2025-07-12 22:00:00
49.19,-123.27,1963135307073710.2,2025-07-12 22:00:00
49.19,-123.25,2171524522161134.2,2025-07-12 22:00:00
49.19,-123.23,2943615975663649.0,2025-07-12 22:00:00
49.19,-123.21,3281462201220776.5,2025-07-12 22:00:00
49.19,-123.19,3354453987507479.5,2025-07-12 22:00:00
49.19,-123.17,3385312230288268.0,2025-07-12 22:00:00
49.19,-123.15,2382166290282564.0,2025-07-12 22:00:00
49.19,-123.13,1689989533230414.5,2025-07-12 22:00:00
49.19,-123.11,1728118274168483.8,2025-07-12 22:00:00
49.19,-123.09,1891657545433939.8,2025-07-12 22:00:00
49.19,-123.07,2894362985441358.0,2025-07-12 22:00:00
49.19,-123.05,4897373113099811.0,2025-07-12 22:00:00
49.19,-123.03,4697578392030359.0,2025-07-12 22:00:00
49.19,-123.01,4493207815997202.5,2025-07-12 22:00:00
49.19,-122.99,4158749845310246.0,2025-07-12 22:00:00
49.19,-122.97,3485105248862311.5,2025-07-12 22:00:00
49.19,-122.95,3245544444493114.5,2025-07-12 22:00:00
49.19,-122.93,3037879494869262.0,2025-07-12 22:00:00
49.19,-122.91,2864694132432966.0,2025-07-12 22:00:00
49.21,-123.29,2178220459923731.0,2025-07-12 22:00:00
49.21,-123.27,2044312836579876.2,2025-07-12 22:00:00
49.21,-123.25,2116579792637747.0,2025-07-12 22:00:00
49.21,-123.23,2143233144512748.2,2025-07-12 22:00:00
49.21,-123.21,1959685980579810.8,2025-07-12 22:00:00
49.21,-123.19,1775791814749217.2,2025-07-12 22:00:00
49.21,-123.17,2734045905530148.5,2025-07-12 22:00:00
49.21,-123.15,3612420914983243.0,2025-07-12 22:00:00
49.21,-123.13,3785169197087240.0,2025-07-12 22:00:00
49.21,-123.11,3920102875099113.5,2025-07-12 22:00:00
49.21,-123.09,3700664712066820.0,2025-07-12 22:00:00
49.21,-123.07,2955324043564144.0,2025-07-12 22:00:00
49.21,-123.05,2942272279428316.5,2025-07-12 22:00:00
49.21,-123.03,3003575091029171.5,2025-07-12 22:00:00
49.21,-123.01,2994316210429479.5,2025-07-12 22:00:00
49.21,-122.99,2495505470681581.5,2025-07-12 22:00:00
49.21,-122.97,2451018010843206.0,2025-07-12 22:00:00
49.21,-122.95,2481092830020064.5,2025-07-12 22:00:00
49.21,-122.93,2542450685308071.0,2025-07-12 22:00:00
49.21,-122.91,3390402404913447.5,2025-07-12 22:00:00
49.23,-123.29,1029130484550654.6,2025-07-12 22:00:00
49.23,-123.27,937798149723845.1,2025-07-12 22:00:00
49.23,-123.25,855584839920016.4,2025-07-12 22:00:00
49.23,-123.23,770946770644777.4,2025-07-12 22:00:00
49.23,-123.21,686156770974845.2,2025-07-12 22:00:00
49.23,-123.19,817890948028335.1,2025-07-12 22:00:00
49.23,-123.17,2033147285042126.5,2025-07-12 22:00:00
49.23,-123.15,1786984586396940.2,2025-07-12 22:00:00
49.23,-123.13,1496381452759625.5,2025-07-12 22:00:00
49.23,-123.11,1595680882627942.0,2025-07-12 22:00:00
49.23,-123.09,3519603125702464.0,2025-07-12 22:00:00
49.23,-123.07,3645115090415872.5,2025-07-12 22:00:00
49.23,-123.05,3693742738862508.0,2025-07-12 22:00:00
49.23,-123.03,3669748762371835.0,2025-07-12 22:00:00
49.23,-123.01,2959287481564004.0,2025-07-12 22:00:00
49.23,-122.99,2728911708465941.5,2025-07-12 22:00:00
49.23,-122.97,2763021492732508.0,2025-07-12 22:00:00
49.23,-122.95,2939227953653265.5,2025-07-12 22:00:00
49.23,-122.93,3737395688235239.0,2025-07-12 22:00:00
49.23,-122.91,4400139418555564.0,2025-07-12 22:00:00
49.25,-123.29,1228489933659775.0,2025-07-12 22:00:00
49.25,-123.27,10726281122572.014,2025-07-12 22:00:00
49.25,-123.25,3759922484250.1226,2025-07-12 22:00:00
49.25,-123.23,6695303791395.892,2025-07-12 22:00:00
49.25,-123.21,124960611849597.31,2025-07-12 22:00:00
49.25,-123.19,474234813979854.3,2025-07-12 22:00:00
49.25,-123.17,570182219931279.1,2025-07-12 22:00:00
49.25,-123.15,640203184185581.4,2025-07-12 22:00:00
49.25,-123.13,747827593802626.1,2025-07-12 22:00:00
49.25,-123.11,2266790743661110.0,2025-07-12 22:00:00
49.25,-123.09,2748389648336381.0,2025-07-12 22:00:00
49.25,-123.07,2611887392252693.5,2025-07-12 22:00:00
49.25,-123.05,2480864734595523.5,2025-07-12 22:00:00
49.25,-123.03,4318647027400457.0,2025-07-12 22:00:00
49.25,-123.01,5164276853266996.0,2025-07-12 22:00:00
49.25,-122.99,5354436693703134.0,2025-07-12 22:00:00
49.25,-122.97,5510881337655305.0,2025-07-12 22:00:00
49.25,-122.95,5351630461354627.0,2025-07-12 22:00:00
49.25,-122.93,5112646155188916.0,2025-07-12 22:00:00
49.25,-122.91,5113285829171370.0,2025-07-12 22:00:00
49.27,-123.29,696642216786044.6,2025-07-12 22:00:00
49.27,-123.27,705077099878832.4,2025-07-12 22:00:00
49.27,-123.25,778711146100693.0,2025-07-12 22:00:00
49.27,-123.23,879857274725895.0,2025-07-12 22:00:00
49.27,-123.21,1206099649026350.2,2025-07-12 22:00:00
49.27,-123.19,1266821518268603.2,2025-07-12 22:00:00
49.27,-123.17,1266821518268603.2,2025-07-12 22:00:00
49.27,-123.15,1281256212963616.2,2025-07-12 22:00:00
49.27,-123.13,1913944877567652.0,2025-07-12 22:00:00
49.27,-123.11,2280423367800069.0,2025-07-12 22:00:00
49.27,-123.09,2419158470346069.0,2025-07-12 22:00:00
49.27,-123.07,2558142994491652.5,2025-07-12 22:00:00
49.27,-123.05,3061291764738763.5,2025-07-12 22:00:00
49.27,-123.03,4271777721032414.5,2025-07-12 22:00:00
49.27,-123.01,4068863346830083.5,2025-07-12 22:00:00
49.27,-122.99,3865576722489651.0,2025-07-12 22:00:00
49.27,-122.97,4289987035388688.5,2025-07-12 22:00:00
